,Price,Sales,Stars,Marca,Modelo,Unidades por pack,Cantidad de baterías incluidas,Es mini,Tiempo máximo de vuelo,Es FPV,Resolución máxima de la cámara,Con cámara,Frecuencia de funcionamiento del Wi-Fi,Con Wi-Fi,Con GPS,Con control remoto,Page,Línea,Versión,Color,Tipos de drone,Es plegable,Fabricante,Modelo alfanumérico,Ambientes de uso,Con protector de hélices,Con función de auto retorno,Con giro 360,Con retención de altitud,Temperatura mínima de funcionamiento - Temperatura máxima de funcionamiento,Accesorios incluidos,Con cámara dual,Zoom de la cámara,Velocidad máxima,Resistencia al viento,Máxima distancia de vuelo,Máxima altura de vuelo,Cantidad de motores,Duración de la batería,Con función de seguimiento,Es controlado por smartphone,Con modo sin cabeza,Edad mínima recomendada,Duración del producto,Plazo de repuestos o servicio técnico,Tamaño de la pantalla del control remoto,Con control remoto táctil,Es kit,Usos recomendados,Homologación Anatel Nº
400,455,5,0.0,Generic,electrónica que te trae sorpresas,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2101156632-pales-a-granel-en-venta-pallets-for-liquidacion-xd-_JM#position=45&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
401,434,5,0.0,Generic,caja sorpresacajas misteriosas sorpresa,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2318264760-devoluciones-no-recogidas-caja-sorpresa-electronicos-f5-_JM#position=8&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,500,100,4.4,Generic,con camara,1.0,2.0,Sí,15 m,Sí,1080P,Sí,,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1470366568-drone-con-camara-1080p-dron-de-control-remoto-ensamblado-_JM#position=43&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Negro,chica,,"Enseñanza,Principiantes,Avanzados,Niños,Adultos",Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
403,"1,633",25,0.0,Thrust UAV,RT-500,1.0,2.0,Sí,20 m,Sí,,No,24 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1361117726-drone-ky603-plegable-drone-sensor-infrarrojo-control-altitud-_JM#position=30&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Performance,Sensor de Obstaculos,,Aéreo,Sí,,,,,,,,,,,,75 mph,,,,4.0,,,,,,,,,,,,
404,433,2,0.0,Generic,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1907303899-caja-ciega-numero-misterioso-x3-_JM#position=31&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
405,"1,169",5,0.0,DE TODO UN POCO,cuarcopter,1.0,2.0,Sí,15 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1622800458-mini-drone-camara-hd-4k-plegable-ninos-regalo-hidrogel-_JM#position=12&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,mini drone + regalo hidrogel,Hd 4k Plegable,,mini,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
406,780,100,0.0,F-DRONE GS,DRONE GS,,1.0,No,15 m,No,480,Sí,,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-633276225-remate-drone-camara-2modos-d-vuelo-giroscopio-estabilizador-_JM#position=41&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,GS1,,,RECREATIVO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
407,550,4,0.0,General,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1615641850-caja-electronica-super-misteriosa-con-3-objetos-fenomenales-_JM#position=46&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
408,487,5,0.0,Generic,electrónica que te trae sorpresas,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1843529962-pales-a-granel-en-venta-pallets-para-liquidacion-2022-caja-_JM#position=7&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
409,"5,413",5,0.0,SJRC,F11 4K Pro,,1.0,No,26 m,Sí,,Sí,5 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-898823915-drone-profesional-f11-4k-pro-una-bateria-26-min-12-15km-_JM#position=52&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,4K Pro,Pro,,Aéreo,Sí,,,,No,Sí,,Sí,,1 manual,No,50 x,,,1500 m,,4.0,,Sí,,,,,,,,,,
410,870,3,0.0,Generic,V17 jet fighterAvión de control remoto V17 avión de combate modelo planeador Dron de espuma niños escuela primaria niño avión de juguete,,2.0,Sí,16 m,No,HD,No,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1787577473-avion-v17-jet-fighter-stunt-rc-airplane-2-baterias-_JM#position=23&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,OEM,E58,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
411,"1,399",25,0.0,Genérica,Generic,1.0,,Sí,0.3 h,Sí,HD,Sí,,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1417735380-especial-caja-electronica-misterios-nivel-5-_JM#position=54&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,generic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
412,191,5,0.0,Other,As described,,,No,7 m,No,As described,No,,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1370717807-drone-us-estandar-74v-2s-para-x4-h502e-h502s-h501s-_JM#position=50&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,As described,As described,As described,Aéreo,No,Shiwaki,As described,Interior/Exterior,No,No,No,No,,As described,No,,,,,,4.0,,No,No,No,,,,,No,No,As described,
413,477,1,0.0,General,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1887200848-caja-ciega-numero-misterioso-x3-_JM#position=18&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
414,"1,501",50,4.1,Visuo,XS816 con caja original,1.0,3.0,No,20 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1320982871-visuo-xs816-rc-drone-fpv-quadcopter-4k-2-camaras-3-baterias-_JM#position=37&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,0,4k,,Aéreo,Sí,,,,Sí,Sí,Sí,Sí,,"1 USB cable,1 manual,1 original box,1 screwdriver,4 propeller protectors,4 propellers",Sí,50 x,,,100 m,,4.0,,Sí,,Sí,14 años,,,,,,,
415,"1,169",50,0.0,DeeRC,D20,1.0,2.0,Sí,10 m,Sí,HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1354925891-dron-deerc-d20-plegable-a-control-remoto-con-camara-de-720p-_JM#position=48&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Holy Stone,1.0,,Aéreo,Sí,,,,Sí,No,Sí,Sí,0 °C - 40 °C,,,,4 m/s,,,,4.0,,No,,,,,,,,,,
416,794,5,5.0,Generic,Drones,,1.0,Sí,10 m,,4K,Sí,,Sí,Sí,Sí,https://www.mercadolibre.com.mx/bolsa-de-almacenamiento-de-bateria-para-drone-h66-4k-single-color-negro/p/MLM25826011?pdp_filters=category:MLM149102#searchVariation=MLM25826011&position=3&search_layout=stack&type=product&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Drone,H66,Negro,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
417,"2,074",5,0.0,Genérica,YLR/C S106 8K,,,,,,,Sí,,Sí,Sí,,https://articulo.mercadolibre.com.mx/MLM-1302217702-ylrc-s106-rc-drone-con-camara-8k-gps-5gwifi-flujo-optico-_JM#position=16&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Drone,,,,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,"4,922",4,0.0,Sixvery,F7s Pro,1.0,2.0,No,30 m,Sí,8K HD,Sí,2300 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1904557399-dron-sixvery-f7s-csistema-laser-para-esquivar-obstaculos-_JM#position=44&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,USB,ios and  Android,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,5 años,3 meses,,,,,
419,462,2,5.0,Generic,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1907278677-caja-ciega-numero-misterioso-lucky-x3-_JM#position=39&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
420,"1,732",1,0.0,Generic,KSX3566*2+KSX3567*2+KSX3847+KSX4039+KS00792*4,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2380514664-controlador-esc-f4v3-blhelis-para-carreras-de-drones-esc-fl-_JM#position=14&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
421,"23,999",500,0.0,DJI,Air 2S,1.0,3.0,No,31 m,,5.4K,Sí,,Sí,Sí,Sí,https://www.mercadolibre.com.mx/drone-dji-air-2s-drdji023-fly-more-combo-con-camara-54k-gris-3-baterias/p/MLM17966809?pdp_filters=category:MLM149102#searchVariation=MLM17966809&position=5&search_layout=stack&type=product&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Air,Fly More Combo,Gris,Aéreo,Sí,,DRDJI023,,No,Sí,,Sí,0 °C - 40 °C,"1 cargador, 1 cable de alimentación, 6 pares de hélices de bajo ruido, 1 protector de cardán, 1 cable lightning, 1 par de palancas de control, 1 juego de filtros ND, 1 hub de carga, 1 adaptador de carga, 1 bolsa de hombro, 1 cable USB-C, 1 cable micro-USB",No,,19 m/s,10.7 m/s,18.5 km,,4.0,,Sí,,,,,,,,,,
422,"1,250",2,0.0,OEM,M9,,1.0,Sí,30 m,No,480,Sí,500 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-833573278-dron-cuadricoptero-ccamara-480-pixeles-wifi-celular-tablet-_JM#position=51&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,MINI,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
423,893,2,0.0,General,Helicopter,1.0,1.0,Sí,1 h,No,4K,Sí,1 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2270622216-helicoptero-de-combate-inalambrico-fish-hawk-teledirigido-_JM#position=36&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,1,1,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,100 años,1 meses,,,,,
424,726,1000,4.3,Holyton,HT02,,3.0,Sí,24 m,,,,,,,Sí,https://www.mercadolibre.com.mx/mini-drone-holyton-ht02-rojo-3-baterias/p/MLM20920751?pdp_filters=category:MLM149102#searchVariation=MLM20920751&position=6&search_layout=stack&type=product&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,,Rojo,Aéreo,,,,,,,Sí,Sí,,"1 manual, 1 cable USB, 4 hélices de repuesto",,,,,,,4.0,,,,Sí,,,,,,,,
425,"33,154",1,0.0,DJI,Mavic 3 Classic,1.0,1.0,No,46 m,No,5.1K,Sí,,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-2371810366-drone-dji-mavic-3-classic-con-camara-51k-gris-1-bateria-fac-_JM#position=24&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,,,Aéreo,Sí,,,,,Sí,,,-10 °C - 40 °C,"1 bolsa de almacenamiento,6 hélices de repuesto",,3 x,32.4 km/h,12 m/s,30 km,6000 m,4.0,46 m,,,,,,,,,,,
426,"25,999",5,5.0,DJI,Mini 3 Pro RC,1.0,1.0,Sí,34 h,Sí,4K,Sí,,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1512065623-drone-dji-mini-3-pro-4k-hdr-12km-rc-pantalla-ultra-liviano-_JM#position=32&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Mini,Single,,Aéreo,Sí,DJI,mini3,,,Sí,,Sí,-10 °C - 40 °C,"1 cable USB-C,1 destornillador,1 protector de cardán,4 hélices de repuesto,6 tornillos",No,,16 m/s,10.7 m/s,18 km,4000 m,4.0,,,,,,,,5.5 in,Sí,,,
427,398,500,3.4,Eastshining,4K drone,1.0,3.0,Sí,20 m,Sí,4K,Sí,2.4 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1556625144-mini-drone-con-hd-doble-camara-4k-wifi-fpv-led-plegable-_JM#position=42&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,FPV,,,Aéreo,Sí,,,,,Sí,Sí,Sí,,"1 cable USB,1 manual,1 soporte,4 hélices,4 protectores de hélices",Sí,50 x,,,100 m,,,,,Sí,Sí,14 años,,,,,,,
428,"2,286",100,0.0,Master,MS-DRONE2,1.0,1.0,,10 m,,HD,Sí,,No,No,Sí,https://www.mercadolibre.com.mx/drone-master-ms-drone2-con-camara-hd-blanco-1-bateria/p/MLM16970869?pdp_filters=category:MLM149102#searchVariation=MLM16970869&position=4&search_layout=stack&type=product&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,,,Blanco,Aéreo,,,,,Sí,No,Sí,,,,,,,,,,4.0,,,,,,,,,,,,
429,"11,390",5,0.0,DJI,Mini 2 se,1.0,3.0,Sí,,,2.7K,,2.4 GHz,,,,https://articulo.mercadolibre.com.mx/MLM-1905420141-drone-dji-dji-mini-2-se-fly-more-combo-27k-gris-3-baterias-_JM#position=49&search_layout=stack&type=item&tracking_id=9a27eb86-342e-4e69-b588-2c34ae214ab8,Mini,Fly More Combo,,,,DJI,,,,,,,,,,,,,,,,,,,,,,,,,,,
430,139,2,0.0,Other,Reemplazo de cuadricóptero,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1928440589-evitacion-de-obstaculos-de-drones-reemplazo-de-piezas-_JM#position=45&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,As described,As described,Negro,,,DOLITY,As described,,,,,,,As described,,,,,,,,,,,,,,,,,,As described,
431,"1,717",1,0.0,Generic,LSD230110002,2.0,,Sí,30 m,Sí,4K,Sí,2.4 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-2549540358-dron-gps-4k-5g-nueva-tecnologia-f10-2023-_JM#position=14&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Drone,china,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,3 años,2 años,,,,,
432,599,50,4.0,Genérica,Generic,1.0,,Sí,0.3 h,Sí,HD,Sí,,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1417748449-especial-caja-variada-electronica-misteriosa-nivel-2-_JM#position=23&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,generic,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,"5,755",2,0.0,SJRC,F11 4K Pro,1.0,1.0,,26 m,Sí,4K,Sí,5 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1648122934-dron-f11-4k-pro-5g-wifi-con-eis-1200m-rc-con-camara-1-pila-_JM#position=34&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Dron 4k Pro,FPV,,Aéreo,Sí,,,,No,Sí,,Sí,,1 manual,No,50 x,,,1500 m,,4.0,,Sí,,,,,,,,,,
434,668,2,0.0,Generic,S162BZ1C,1.0,2.0,Sí,12 m,Sí,4K,Sí,2 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2383158212-drone-mini-espia-con-camara-fpv-video-en-tiempo-real-wifi-_JM#position=4&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,"Helicóptero para niños, dron para evitar obstáculos con láser, mini dron profesional","Luz a todo color, versión de 2 baterías",,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,479,4,0.0,General,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1808972592-caja-ciega-numero-misterioso-regalo-de-la-suerte-x3-_JM#position=49&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,"1,175",2,0.0,Genérica,K5,,3.0,Sí,0.3 h,Sí,4K,Sí,2.4 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1312423231-mini-drone-k5-de-doble-camara-con-luces-led-nocturnas-_JM#position=41&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Wireless,Three battery version,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
437,406,5,0.0,General,Mystery Box,1.0,2.0,Sí,12 h,Sí,HD,Sí,50 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1856084833-caja-misteriosa-lucky-electronics-box-x2-_JM#position=16&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,49276533,2.0,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,298,50,0.0,Genérica,Generic,1.0,,Sí,0.3 h,Sí,HD,Sí,60 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1597204461-sorprendente-caja-misteriosa-mystery-box-dondetedije-nivel-1-_JM#position=27&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,generic,Caja Misteriosa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
439,948,1,0.0,Generic,Generic,,3.0,No,20 m,No,4K,No,10 GHz,No,No,No,https://articulo.mercadolibre.com.mx/MLM-1738735531-elicopterpteros-drones-dragon-con-camara-hd-4k-2-battery-_JM#position=22&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,1,1,,Acuático,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,109,50,4.5,Genérico,H12C,,0.0,,,,no,Sí,,,No,No,https://articulo.mercadolibre.com.mx/MLM-619177322-juego-de-engranes-para-cuadricoptero-jjrc-h12c-11-dientes-_JM#position=48&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,JJRC,H20,,Aéreo,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
441,612,1,0.0,Generic,I750003546,1.0,2.0,Sí,20 m,Sí,4K,Sí,2 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-2049911688-helicoptero-economico-para-principiantes-con-camara2bateria-_JM#position=51&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,80147116,4K Dual camera,,Aéreo,Sí,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
442,549,1,0.0,Generic,S654K1C,,2.0,Sí,15 m,Sí,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-2417016856-d-dron-e88-economico-con-camara-4k-hd-2-baterias-bolsa-_JM#position=46&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,2 baterías,4k,,mini,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
443,450,3,0.0,Generic,caja sorpresacajas misteriosas sorpresa,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2318264762-devoluciones-no-recogidas-caja-sorpresa-electronicos-a2-_JM#position=5&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
444,"4,569",2,0.0,Sixvery,SG906 Max,1.0,2.0,No,30 m,Sí,8K,Sí,2100 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1904546203-dron-sixvery-sg906max-que-esquiva-obstaculos-360-_JM#position=25&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,USB,iso and Android,,Aéreo,Sí,,,,,,,,,,,,,,,,,,,,,,5 años,3 meses,,,,,
445,"1,209",3,0.0,YLRC,S65,1.0,3.0,Sí,15 m,Sí,1080p,Sí,24 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1383065462-mini-drone-s65-pro-plegable-fpv-control-de-altitud-_JM#position=18&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Plegable,3 Baterías,,Mini,Sí,,,,,,,,,,,,,,,,,,,,,,,,,,,,
446,"1,899",5,0.0,Potensic,A20,1.0,3.0,Sí,21 m,Sí,1280x720 pixels,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1341058180-mini-dron-a20w-para-ninos-camara-720p-hd-rc-fpv-3-baterias-_JM#position=32&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,,A20W,,Aéreo,,,,,,,,,,,,,,,,,4.0,,,,,,,,,,,,
447,"20,990",5,0.0,DJI,Mini 3 Pro RC,1.0,1.0,Sí,34 m,Sí,4K,Sí,5.8 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1934861079-dron-dji-mini-3-pro-control-smart-camara-4k-gris-factura-_JM#position=29&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Mini,Single,,Aéreo,Sí,DJI,,,No,Sí,No,Sí,-10 °C - 40 °C,"1 cable USB-C,1 destornillador,1 protector de cardán,4 hélices de repuesto,6 tornillos",No,,16 m/s,10.7 m/s,18 km,4000 m,4.0,,,,,,,,5.5 in,Sí,,,
448,"16,155",1,0.0,Generic,Cuadricóptero profesional,,,No,,,,Sí,,,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1887489689-fimi-dron-x8-se-2022-v2-camara-de-3-ejes10km-con-megafono-_JM#position=17&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Drone,2022,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
449,"1,049",1,0.0,E88,ACEFEEL,1.0,1.0,Sí,15 m,Sí,4K,Sí,5 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1665739822-drone-rc-con-camara-4k-quadcopter-_JM#position=39&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Minidrones,4K Dual camera,,MINI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,"1,249",1,0.0,Genérica,Others,1.0,1.0,No,1 m,No,4K,No,1 GHz,Sí,No,No,https://articulo.mercadolibre.com.mx/MLM-1474533163-drone-4k-camara-dual-p40-de-larga-duracion-con-bateria-2022-_JM#position=43&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,94303532,4k,,Aéreo,,OTHERS,,As description,,,,,,As description,Sí,,,,,,,,,,,1 años,,,,,,As description,
451,672,5,0.0,Generic,K80,,,,,Sí,,,,Sí,,,https://articulo.mercadolibre.com.mx/MLM-1687573506-bateria-k80-5g-wifi-fpv-dron-2-2200-mah-_JM#position=56&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Drone,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
452,506,5,5.0,Generic,Mystery Box,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2271082606-caja-ciega-numero-misterioso-lucky-x3-_JM#position=30&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,49276533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
453,"2,299",25,0.0,WonderTech,W035A,,1.0,Sí,20 m,No,Full HD,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-710103799-wondertech-voyager-24ghz-6-axis-gyro-drone-kit-lentes-vr-y-estuche-new-_JM#position=24&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,6 Axis,,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
454,427,1,0.0,Other,Luz de vuelo nocturno,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-1931027713-lampara-de-relleno-de-montaje-soporte-de-luz-soporte-gris-_JM#position=7&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,As described,As described,As described,,,FFITYLE,As described,,,,,,,As described,,,,,,,,,,,,,,,,,,As described,
455,437,5,0.0,Generic,electrónica que te trae sorpresas,,,,,,,,,,,,https://articulo.mercadolibre.com.mx/MLM-2000263378-pales-a-granel-en-venta-pallets-for-liquidacion-_JM#position=40&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
456,599,2,0.0,BRO A SIS,E88,1.0,2.0,Sí,15 m,No,4K,Sí,2.4 GHz,Sí,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1908131887-mini-drone-con-doble-camara-4k-hd-e88-rc-360-2-baterias-app-_JM#position=31&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,Minidron,4K Dual camera,,ControlRemoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
457,"1,067",1,0.0,Generic,A,,3.0,Sí,15 m,Sí,4K,Sí,2 GHz,Sí,Sí,Sí,https://articulo.mercadolibre.com.mx/MLM-1837896518-mini-drones-profesionales-con-camara-4k-3-baterias-_JM#position=55&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,drones profissionaisdrone baratodrone com cameradrone infantilEvitação,3,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
458,831,3,0.0,"Generic, Avión Teledirigido, Rc Plane","Remote control cars, remote control planes, drones, toy cars, children's toys, gifts",1.0,1.0,Sí,90 m,No,HD,No,0 GHz,No,No,Sí,https://articulo.mercadolibre.com.mx/MLM-1629236992-avion-teledirigido-rc-plane-aero-jet-dron-24g-radio-co-_JM#position=33&search_layout=stack&type=item&tracking_id=12cdb3da-ea0e-4c83-b739-fe7f0de35ce7,1,Rc Plane,,Aéreo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
